SD_ID,BRANCH,F_ID,F_NAME,GPA,ENTRY-GPA,STATUS,ADMITACADYEAR,ACADYEAR,SEMESTER,STUDENTSTATUS.STUDENTSTATUS,S_NAME,S_TYPE,PID,P_NAME,R_NAME,OUTLAY,ENTRYNAME,CHOICENAME,,,,
74160,DCA,22,INFO,3.08,2.54,40,2561,2564,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74178,MTA,22,INFO,3.17,3.42,40,2561,2564,2,40,สุไหงโก-ลก,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74194,MTA,22,INFO,3.11,2.92,40,2561,2564,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74205,MTA,22,INFO,2.93,2.9,40,2561,2564,2,40,"ตะกั่วป่า""เสนานุกูล""",โรงเรียนมีชื่อเสียง,82,พังงา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74209,DCA,22,INFO,3.61,2.95,40,2561,2564,2,40,สตรีพัทลุง,โรงเรียนมีชื่อเสียง,93,พัทลุง,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74217,IT,22,INFO,3.4,2.82,40,2561,2564,2,40,พิชัยรัตนาคาร,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74228,MTA,22,INFO,3.08,3.16,40,2561,2564,2,40,มหาวชิราวุธ จังหวัดสงขลา,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDB,โควตาโรงเรียนมาตรฐาน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74236,IT,22,INFO,3.27,2.95,40,2561,2564,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74241,DCA,22,INFO,2.65,2.77,40,2561,2564,2,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74253,MTA,22,INFO,2.93,3.01,40,2561,2564,2,40,บางสวรรค์วิทยาคม,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74255,MTA,22,INFO,2.72,2.81,40,2561,2564,2,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74356,MTA,22,INFO,3.61,3.32,40,2561,2564,2,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74390,MTA,22,INFO,2.97,2.85,40,2561,2564,2,40,เมืองสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74407,MTA,22,INFO,3.25,3.63,40,2561,2564,2,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74434,MTA,22,INFO,3.29,2.88,40,2561,2564,3,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74435,IT,22,INFO,2.69,2.97,40,2561,2564,3,40,ทุ่งสง,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74450,MTA,22,INFO,2.85,2.68,40,2561,2564,3,40,เทศบาลปลูกปัญญา ในประอุปถัมภ์,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74453,DCA,22,INFO,2.7,2.58,40,2561,2564,2,40,สิชลคุณาธารวิทยา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74454,MTA,22,INFO,3.06,2.71,40,2561,2564,2,40,ปากพนัง,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74463,DCM,22,INFO,2.69,2.69,40,2561,2564,3,40,เกาะสมุย,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74487,MTA,22,INFO,2.94,3.03,40,2561,2564,2,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74503,DCM,22,INFO,3.7,3.1,40,2561,2564,3,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74516,IT,22,INFO,3.33,2.81,40,2561,2564,2,40,พิชัยรัตนาคาร,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74517,MTA,22,INFO,3,3.78,40,2561,2564,2,40,วิทยาลัยอาชีวะศึกษาภูเก็ต,โรงเรียนทั่วไป,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74549,DCA,22,INFO,2.66,2.56,40,2561,2564,2,40,เมืองนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74552,MTA,22,INFO,2.99,3.14,40,2561,2564,2,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74586,DCM,22,INFO,3.84,3.82,40,2561,2564,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74604,DCM,22,INFO,3.9,3.8,40,2561,2564,3,40,มัธยมเปี่ยมรัก,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74606,MTA,22,INFO,3.41,3.12,40,2561,2564,2,40,นวมินทราชูทิศ ทักษิณ,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74611,DCA,22,INFO,3.51,3.23,40,2561,2564,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74628,IT,22,INFO,3.04,3.09,40,2561,2564,3,40,พะตงวิทยามูลนิธิ,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74647,MTA,22,INFO,2.64,2.51,40,2561,2564,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,ไม่มีรายได้,,,,
74669,MTA,22,INFO,2.79,2.89,40,2561,2564,2,40,ท้ายเหมืองวิทยา,โรงเรียนทั่วไป,82,พังงา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74699,DCA,22,INFO,2.66,2.96,40,2561,2564,2,40,ราชประชานุเคราะห์ 42 สตูล,โรงเรียนทั่วไป,91,สตูล,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74739,DCA,22,INFO,2.9,2.53,40,2561,2564,2,40,พรหมคีรีพิทยาคม,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74744,MTA,22,INFO,3.46,3.43,40,2561,2564,2,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74757,MTA,22,INFO,3.06,3.32,40,2561,2564,2,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74795,IT,22,INFO,3.45,3.28,40,2561,2564,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74817,MTA,22,INFO,3.05,2.74,40,2561,2564,2,40,"ตะกั่วป่า""เสนานุกูล""",โรงเรียนมีชื่อเสียง,82,พังงา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74840,DCA,22,INFO,2.6,3.2,40,2561,2564,3,40,เทศบาล 1 (บ้านท่าตะเภา),โรงเรียนทั่วไป,86,ชุมพร,ภาคใต้,BDB,โครงการเด็กดีมีที่เรียน,"12,500-25,000 บาทต่อเดือน",,,,
74860,MTA,22,INFO,3.1,3.08,40,2561,2564,2,40,สตรีทุ่งสง,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74862,MTA,22,INFO,3.04,3.11,40,2561,2564,2,40,สุไหงโก-ลก,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,ไม่มีรายได้,,,,
74868,MTA,22,INFO,2.99,3.09,40,2561,2564,3,40,พัฒนาศาสตร์มูลนิธิ,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74878,DCA,22,INFO,2.57,3.35,40,2561,2564,2,40,เทศบาลบ้านย่านยาว,โรงเรียนทั่วไป,82,พังงา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74911,DCM,22,INFO,3.21,2.76,40,2561,2564,3,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74914,DCA,22,INFO,3.64,3.35,40,2561,2564,2,40,อัตตัรกียะห์อิสลามียะห์,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74917,DCA,22,INFO,2.45,2.54,40,2561,2564,2,40,ท่านครญาณวโรภาสอุทิศ,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74931,DCM,22,INFO,2.96,3.13,40,2561,2564,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74946,MTA,22,INFO,2.83,2.94,40,2561,2564,2,40,สุราษฏร์พิทยา2,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74953,IT,22,INFO,3.32,3.05,40,2561,2564,2,40,อรุณศาสน์วิทยามูลนิธิ,โรงเรียนทั่วไป,91,สตูล,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75004,DCM,22,INFO,3.68,3.59,40,2561,2564,3,40,เตรียมอุดมศึกษาพัฒนาการ สุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75024,MTA,22,INFO,2.85,2.85,40,2561,2564,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75061,IT,22,INFO,3.14,2.72,40,2561,2564,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75062,DCA,22,INFO,3.19,2.61,40,2561,2564,2,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
75075,DCM,22,INFO,2.32,1.93,40,2561,2564,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
75082,DCA,22,INFO,2.44,1.67,40,2561,2564,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75091,DCA,22,INFO,2.52,2,40,2561,2564,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75109,IT,22,INFO,3.34,2.83,40,2561,2564,2,40,พัทลุงพิทยาคม,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75118,MTA,22,INFO,2.35,1.9,40,2561,2564,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75133,DCA,22,INFO,2.62,2.54,40,2561,2564,2,40,อำมาตย์พานิชนุกูล,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75234,DCA,22,INFO,2.9,3.38,40,2561,2564,2,40,พระแสงวิทยา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75273,DCM,22,INFO,2.92,2.19,40,2561,2564,3,40,อำมาตย์พานิชนุกูล,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
75274,IT,22,INFO,3.18,2.75,40,2561,2564,2,40,ฉวางรัชดาภิเษก,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75286,IT,22,INFO,2.85,2.43,40,2561,2564,3,40,นวมินทราชูทิศ ทักษิณ,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75306,MTA,22,INFO,3,2.11,40,2561,2564,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
75325,IT,22,INFO,2.96,2.43,40,2561,2564,3,40,สวัสดิ์รัตนาภิมุข,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75400,DCM,22,INFO,3.25,2.16,40,2561,2564,3,40,สตรีภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75424,DCA,22,INFO,2.21,2.04,40,2561,2564,3,40,เมืองนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75490,DCA,22,INFO,2.39,2.15,40,2561,2564,3,40,โยธินบำรุง,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75500,DCM,22,INFO,2.35,2.41,40,2561,2564,3,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
75504,DCA,22,INFO,2.89,2.34,40,2561,2564,2,40,สุราษฎร์ธานี,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75507,DCA,22,INFO,2.38,2.56,40,2561,2564,3,40,ทุ่งใหญ่เฉลิมราชอนุสรณ์ รัชมังคลาภิเษก,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75508,DCA,22,INFO,2.06,2.13,40,2561,2564,3,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
75793,DCA,22,INFO,2.49,2.28,40,2561,2564,2,40,โยธินบำรุง,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
75808,DCA,22,INFO,2.08,2.47,40,2561,2564,2,40,ธิดาแม่พระ,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75813,IT,22,INFO,3.29,3.13,40,2561,2564,2,40,วิทยาลัยเทคนิคสิชล,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
75850,MTA,22,INFO,2.8,2.23,40,2561,2564,2,40,หาดใหญ่วิทยาลัย,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75857,MTA,22,INFO,2.38,2.08,40,2561,2564,3,40,บางสวรรค์วิทยาคม,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75860,DCA,22,INFO,2.77,2.53,40,2561,2564,2,40,อำมาตย์พานิชนุกูล,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75869,MTA,22,INFO,2.82,2.89,40,2561,2564,2,40,มุสลิมวิทยาภูเก็ต,โรงเรียนทั่วไป,83,ภูเก็ต,ภาคใต้,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
75942,DCA,22,INFO,2.38,2.41,40,2561,2564,2,40,มหาวชิราวุธ จังหวัดสงขลา,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDB,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
75956,MTA,22,INFO,2.89,2.31,40,2561,2564,2,40,พรหมคีรีพิทยาคม,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
75961,MTA,22,INFO,2.35,1.92,40,2561,2564,3,40,พรหมคีรีพิทยาคม,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
75983,MTA,22,INFO,2.87,2.18,40,2561,2565,2,40,"สะเดา ""ขรรค์ชัยกัมพลานนท์อนุสรณ์""",โรงเรียนทั่วไป,90,สงขลา ,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76055,IT,22,INFO,3.17,2.52,40,2561,2564,3,40,พิปูนสังฆรักษ์ประชาอุทิศ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
76085,DCM,22,INFO,3.2,3.09,40,2561,2564,3,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
76121,DCA,22,INFO,3.46,2.35,40,2561,2564,3,40,บรมราชินีนาถราชวิทยาลัย,โรงเรียนมีชื่อเสียง,70,ราชบุรี,ภาคตะวันตก,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76174,DCA,22,INFO,3.07,2.68,40,2561,2564,2,40,ปากพนัง,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,ไม่มีรายได้,,,,
76192,IT,22,INFO,2.78,2.34,40,2561,2564,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76210,DCM,22,INFO,3.03,2.03,40,2561,2564,3,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ลพบุรี,โรงเรียนมีชื่อเสียง,16,ลพบุรี,ภาคกลาง,BDB,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
76248,DCM,22,INFO,2.6,2.23,40,2561,2564,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76249,MTA,22,INFO,2.9,2.93,40,2561,2564,2,40,ดาราวิทยาลัย,โรงเรียนมีชื่อเสียง,50,เชียงใหม่,ภาคเหนือ,BDB,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
76251,DCA,22,INFO,2.98,3.02,40,2561,2564,2,40,อ่าวลึกประชาสรรค์,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDB,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
76261,MTA,22,INFO,2.69,3.07,40,2561,2565,2,40,สามัคคีวิทยาคม,โรงเรียนทั่วไป,57,เชียงราย,ภาคเหนือ,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
76270,DCA,22,INFO,2.92,2.51,40,2561,2564,2,40,สตรีภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
76282,MTA,22,INFO,2.45,2.27,40,2561,2564,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76287,MTA,22,INFO,3.32,2.34,40,2561,2564,2,40,สมุทรสาครบูรณะ,โรงเรียนมีชื่อเสียง,74,สมุทรสาคร ,กรุงเทพฯและปริมณฑล,BDB,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
